SID,SEASON,NAME,LAT,LON,ISO_TIME
1992027N05206,1992,EKEKA,6.8,192.0,1992-01-31 09:00:00
1992027N05206,1992,EKEKA,7.0,191.4,1992-01-31 12:00:00
1992027N05206,1992,EKEKA,7.2,191.0,1992-01-31 15:00:00
1992027N05206,1992,EKEKA,7.4,190.4,1992-01-31 18:00:00
1992027N05206,1992,EKEKA,7.8,189.6,1992-01-31 21:00:00
1992027N05206,1992,EKEKA,8.2,188.8,1992-02-01 00:00:00
1992027N05206,1992,EKEKA,8.3,188.4,1992-02-01 03:00:00
1992027N05206,1992,EKEKA,8.4,188.2,1992-02-01 06:00:00
1992027N05206,1992,EKEKA,8.6,187.7,1992-02-01 09:00:00
1992027N05206,1992,EKEKA,8.8,187.2,1992-02-01 12:00:00
1992027N05206,1992,EKEKA,8.9,186.9,1992-02-01 15:00:00
1992027N05206,1992,EKEKA,9.0,186.7,1992-02-01 18:00:00
1992027N05206,1992,EKEKA,9.1,186.5,1992-02-01 21:00:00
1992027N05206,1992,EKEKA,9.2,186.3,1992-02-02 00:00:00
1992027N05206,1992,EKEKA,9.2,186.0,1992-02-02 03:00:00
1992027N05206,1992,EKEKA,9.3,185.8,1992-02-02 06:00:00
1992027N05206,1992,EKEKA,9.4,185.6,1992-02-02 09:00:00
1992027N05206,1992,EKEKA,9.5,185.4,1992-02-02 12:00:00
1992027N05206,1992,EKEKA,9.6,185.1,1992-02-02 15:00:00
1992027N05206,1992,EKEKA,9.6,184.9,1992-02-02 18:00:00
1992027N05206,1992,EKEKA,9.6,184.6,1992-02-02 21:00:00
1992027N05206,1992,EKEKA,9.6,184.3,1992-02-03 00:00:00
1992027N05206,1992,EKEKA,9.6,184.0,1992-02-03 03:00:00
1992027N05206,1992,EKEKA,9.7,183.5,1992-02-03 06:00:00
1992027N05206,1992,EKEKA,9.6,182.8,1992-02-03 09:00:00
1992027N05206,1992,EKEKA,9.5,181.9,1992-02-03 12:00:00
1992027N05206,1992,EKEKA,9.4,180.9,1992-02-03 15:00:00
1992027N05206,1992,EKEKA,9.4,179.9,1992-02-03 18:00:00
1992027N05206,1992,EKEKA,9.4,179.0,1992-02-03 21:00:00
1992027N05206,1992,EKEKA,9.3,178.2,1992-02-04 00:00:00
1992027N05206,1992,EKEKA,9.2,177.4,1992-02-04 03:00:00
1992027N05206,1992,EKEKA,9.2,176.6,1992-02-04 06:00:00
1992027N05206,1992,EKEKA,9.2,175.7,1992-02-04 09:00:00
1992027N05206,1992,EKEKA,9.2,174.8,1992-02-04 12:00:00
1992027N05206,1992,EKEKA,9.3,173.9,1992-02-04 15:00:00
1992027N05206,1992,EKEKA,9.5,173.1,1992-02-04 18:00:00
1992027N05206,1992,EKEKA,9.7,172.1,1992-02-04 21:00:00
1992027N05206,1992,EKEKA,9.9,171.2,1992-02-05 00:00:00
1992027N05206,1992,EKEKA,10.1,170.3,1992-02-05 03:00:00
1992027N05206,1992,EKEKA,10.3,169.5,1992-02-05 06:00:00
1992027N05206,1992,EKEKA,10.5,168.7,1992-02-05 09:00:00
1992027N05206,1992,EKEKA,10.6,168.0,1992-02-05 12:00:00
1992027N05206,1992,EKEKA,10.8,167.4,1992-02-05 15:00:00
1992027N05206,1992,EKEKA,11.0,166.7,1992-02-05 18:00:00
1992027N05206,1992,EKEKA,11.1,166.0,1992-02-05 21:00:00
1992027N05206,1992,EKEKA,11.0,165.4,1992-02-06 00:00:00
1992027N05206,1992,EKEKA,11.0,164.8,1992-02-06 03:00:00
1992027N05206,1992,EKEKA,10.8,164.3,1992-02-06 06:00:00
1992027N05206,1992,EKEKA,10.7,163.8,1992-02-06 09:00:00
1992027N05206,1992,EKEKA,10.5,163.3,1992-02-06 12:00:00
1992027N05206,1992,EKEKA,10.3,162.8,1992-02-06 15:00:00
1992027N05206,1992,EKEKA,10.2,162.2,1992-02-06 18:00:00
1992027N05206,1992,EKEKA,9.9,161.6,1992-02-06 21:00:00
1992027N05206,1992,EKEKA,9.7,161.0,1992-02-07 00:00:00
1992027N05206,1992,EKEKA,9.6,160.2,1992-02-07 03:00:00
1992027N05206,1992,EKEKA,9.5,159.5,1992-02-07 06:00:00
1992027N05206,1992,EKEKA,9.2,158.7,1992-02-07 09:00:00
1992027N05206,1992,EKEKA,9.0,157.8,1992-02-07 12:00:00
1992027N05206,1992,EKEKA,8.7,157.0,1992-02-07 15:00:00
1992027N05206,1992,EKEKA,8.5,156.1,1992-02-07 18:00:00
1992027N05206,1992,EKEKA,8.2,155.0,1992-02-07 21:00:00
1992027N05206,1992,EKEKA,7.9,154.0,1992-02-08 00:00:00
1992027N05206,1992,EKEKA,7.6,153.0,1992-02-08 03:00:00
1992027N05206,1992,EKEKA,7.3,152.1,1992-02-08 06:00:00
1992027N05206,1992,EKEKA,7.1,151.2,1992-02-08 09:00:00
1992027N05206,1992,EKEKA,6.9,150.2,1992-02-08 12:00:00
1992027N05206,1992,EKEKA,6.9,149.2,1992-02-08 15:00:00
1992027N05206,1992,EKEKA,6.8,148.2,1992-02-08 18:00:00
1992027N05206,1992,EKEKA,6.8,147.2,1992-02-08 21:00:00
1992027N05206,1992,EKEKA,6.8,146.2,1992-02-09 00:00:00
1992088N05188,1992,HALI,5.2,-172.2,1992-03-28 06:00:00
1992088N05188,1992,HALI,5.2,-172.5,1992-03-28 09:00:00
1992088N05188,1992,HALI,5.2,-172.7,1992-03-28 12:00:00
1992088N05188,1992,HALI,5.2,-172.9,1992-03-28 15:00:00
1992088N05188,1992,HALI,5.3,-173.0,1992-03-28 18:00:00
1992088N05188,1992,HALI,5.3,-173.1,1992-03-28 21:00:00
1992088N05188,1992,HALI,5.4,-173.3,1992-03-29 00:00:00
1992088N05188,1992,HALI,5.5,-173.4,1992-03-29 03:00:00
1992088N05188,1992,HALI,5.5,-173.5,1992-03-29 06:00:00
1992088N05188,1992,HALI,5.7,-173.6,1992-03-29 09:00:00
1992088N05188,1992,HALI,5.8,-173.8,1992-03-29 12:00:00
1992088N05188,1992,HALI,5.9,-173.9,1992-03-29 15:00:00
1992088N05188,1992,HALI,6.0,-174.1,1992-03-29 18:00:00
1992088N05188,1992,HALI,6.2,-174.4,1992-03-29 21:00:00
1992088N05188,1992,HALI,6.3,-174.7,1992-03-30 00:00:00
1992088N05188,1992,HALI,6.5,-174.9,1992-03-30 03:00:00
1992088N05188,1992,HALI,6.7,-175.1,1992-03-30 06:00:00
1992088N05188,1992,HALI,6.8,-175.3,1992-03-30 09:00:00
1992088N05188,1992,HALI,6.9,-175.4,1992-03-30 12:00:00
1992088N05188,1992,HALI,7.0,-175.5,1992-03-30 15:00:00
1992088N05188,1992,HALI,7.0,-175.5,1992-03-30 18:00:00
1992154N11258,1992,AGATHA,11.1,-102.2,1992-06-01 12:00:00
1992154N11258,1992,AGATHA,11.5,-102.3,1992-06-01 15:00:00
1992154N11258,1992,AGATHA,11.8,-102.4,1992-06-01 18:00:00
1992154N11258,1992,AGATHA,12.1,-102.4,1992-06-01 21:00:00
1992154N11258,1992,AGATHA,12.5,-102.4,1992-06-02 00:00:00
1992154N11258,1992,AGATHA,12.9,-102.4,1992-06-02 03:00:00
1992154N11258,1992,AGATHA,13.3,-102.5,1992-06-02 06:00:00
1992154N11258,1992,AGATHA,13.8,-102.6,1992-06-02 09:00:00
1992154N11258,1992,AGATHA,14.2,-102.6,1992-06-02 12:00:00
1992154N11258,1992,AGATHA,14.6,-102.6,1992-06-02 15:00:00
1992154N11258,1992,AGATHA,15.0,-102.7,1992-06-02 18:00:00
1992154N11258,1992,AGATHA,15.4,-102.8,1992-06-02 21:00:00
1992154N11258,1992,AGATHA,15.7,-102.9,1992-06-03 00:00:00
1992154N11258,1992,AGATHA,16.0,-103.0,1992-06-03 03:00:00
1992154N11258,1992,AGATHA,16.3,-103.1,1992-06-03 06:00:00
1992154N11258,1992,AGATHA,16.5,-103.2,1992-06-03 09:00:00
1992154N11258,1992,AGATHA,16.6,-103.3,1992-06-03 12:00:00
1992154N11258,1992,AGATHA,16.7,-103.3,1992-06-03 15:00:00
1992154N11258,1992,AGATHA,16.7,-103.3,1992-06-03 18:00:00
1992154N11258,1992,AGATHA,16.7,-103.3,1992-06-03 21:00:00
1992154N11258,1992,AGATHA,16.7,-103.4,1992-06-04 00:00:00
1992154N11258,1992,AGATHA,16.7,-103.4,1992-06-04 03:00:00
1992154N11258,1992,AGATHA,16.7,-103.5,1992-06-04 06:00:00
1992154N11258,1992,AGATHA,16.7,-103.7,1992-06-04 09:00:00
1992154N11258,1992,AGATHA,16.8,-104.1,1992-06-04 12:00:00
1992154N11258,1992,AGATHA,16.9,-104.5,1992-06-04 15:00:00
1992154N11258,1992,AGATHA,17.0,-105.0,1992-06-04 18:00:00
1992154N11258,1992,AGATHA,17.0,-105.4,1992-06-04 21:00:00
1992154N11258,1992,AGATHA,17.0,-105.8,1992-06-05 00:00:00
1992154N11258,1992,AGATHA,17.0,-106.0,1992-06-05 03:00:00
1992154N11258,1992,AGATHA,17.1,-106.2,1992-06-05 06:00:00
1992154N11258,1992,AGATHA,17.1,-106.4,1992-06-05 09:00:00
1992154N11258,1992,AGATHA,17.2,-106.5,1992-06-05 12:00:00
1992154N11258,1992,AGATHA,17.3,-106.6,1992-06-05 15:00:00
1992154N11258,1992,AGATHA,17.4,-106.6,1992-06-05 18:00:00
1992169N14246,1992,UNNAMED,13.6,-114.0,1992-06-16 18:00:00
1992169N14246,1992,UNNAMED,13.9,-114.2,1992-06-16 21:00:00
1992169N14246,1992,UNNAMED,14.2,-114.3,1992-06-17 00:00:00
1992169N14246,1992,UNNAMED,14.5,-114.4,1992-06-17 03:00:00
1992169N14246,1992,UNNAMED,14.8,-114.5,1992-06-17 06:00:00
1992169N14246,1992,UNNAMED,15.1,-114.6,1992-06-17 09:00:00
1992169N14246,1992,UNNAMED,15.4,-114.7,1992-06-17 12:00:00
1992169N14246,1992,UNNAMED,15.7,-114.9,1992-06-17 15:00:00
1992169N14246,1992,UNNAMED,15.9,-115.2,1992-06-17 18:00:00
1992169N14246,1992,UNNAMED,16.0,-115.5,1992-06-17 21:00:00
1992169N14246,1992,UNNAMED,16.0,-115.9,1992-06-18 00:00:00
1992169N14246,1992,UNNAMED,16.0,-116.2,1992-06-18 03:00:00
1992169N14246,1992,UNNAMED,16.0,-116.5,1992-06-18 06:00:00
1992169N14246,1992,UNNAMED,15.9,-116.8,1992-06-18 09:00:00
1992169N14246,1992,UNNAMED,15.8,-117.1,1992-06-18 12:00:00
1992172N07144,1992,BOBBIE,7.2,143.6,1992-06-20 06:00:00
1992172N07144,1992,BOBBIE,7.5,143.2,1992-06-20 09:00:00
1992172N07144,1992,BOBBIE,7.7,142.7,1992-06-20 12:00:00
1992172N07144,1992,BOBBIE,7.9,142.2,1992-06-20 15:00:00
1992172N07144,1992,BOBBIE,8.1,141.8,1992-06-20 18:00:00
1992172N07144,1992,BOBBIE,8.3,141.3,1992-06-20 21:00:00
1992172N07144,1992,BOBBIE,8.5,140.9,1992-06-21 00:00:00
1992172N07144,1992,BOBBIE,8.7,140.5,1992-06-21 03:00:00
1992172N07144,1992,BOBBIE,8.9,140.0,1992-06-21 06:00:00
1992172N07144,1992,BOBBIE,9.1,139.5,1992-06-21 09:00:00
1992172N07144,1992,BOBBIE,9.2,139.0,1992-06-21 12:00:00
1992172N07144,1992,BOBBIE,9.3,138.5,1992-06-21 15:00:00
1992172N07144,1992,BOBBIE,9.4,138.0,1992-06-21 18:00:00
1992172N07144,1992,BOBBIE,9.5,137.5,1992-06-21 21:00:00
1992172N07144,1992,BOBBIE,9.5,137.0,1992-06-22 00:00:00
1992172N07144,1992,BOBBIE,9.5,136.5,1992-06-22 03:00:00
1992172N07144,1992,BOBBIE,9.5,136.0,1992-06-22 06:00:00
1992172N07144,1992,BOBBIE,9.5,135.4,1992-06-22 09:00:00
1992172N07144,1992,BOBBIE,9.6,134.6,1992-06-22 12:00:00
1992172N07144,1992,BOBBIE,9.8,134.0,1992-06-22 15:00:00
1992172N07144,1992,BOBBIE,9.9,133.5,1992-06-22 18:00:00
1992172N07144,1992,BOBBIE,10.0,133.1,1992-06-22 21:00:00
1992172N07144,1992,BOBBIE,10.2,132.8,1992-06-23 00:00:00
1992172N07144,1992,BOBBIE,10.3,132.4,1992-06-23 03:00:00
1992172N07144,1992,BOBBIE,10.4,132.1,1992-06-23 06:00:00
1992172N07144,1992,BOBBIE,10.6,131.9,1992-06-23 09:00:00
1992172N07144,1992,BOBBIE,10.9,131.5,1992-06-23 12:00:00
1992172N07144,1992,BOBBIE,11.1,131.3,1992-06-23 15:00:00
1992172N07144,1992,BOBBIE,11.3,131.2,1992-06-23 18:00:00
1992172N07144,1992,BOBBIE,11.4,131.1,1992-06-23 21:00:00
1992172N07144,1992,BOBBIE,11.5,131.1,1992-06-24 00:00:00
1992172N07144,1992,BOBBIE,11.6,131.0,1992-06-24 03:00:00
1992172N07144,1992,BOBBIE,11.8,130.9,1992-06-24 06:00:00
1992172N07144,1992,BOBBIE,11.9,130.8,1992-06-24 09:00:00
1992172N07144,1992,BOBBIE,12.1,130.5,1992-06-24 12:00:00
1992172N07144,1992,BOBBIE,12.4,130.2,1992-06-24 15:00:00
1992172N07144,1992,BOBBIE,12.7,129.8,1992-06-24 18:00:00
1992172N07144,1992,BOBBIE,13.0,129.5,1992-06-24 21:00:00
1992172N07144,1992,BOBBIE,13.4,129.1,1992-06-25 00:00:00
1992172N07144,1992,BOBBIE,13.8,128.7,1992-06-25 03:00:00
1992172N07144,1992,BOBBIE,14.2,128.4,1992-06-25 06:00:00
1992172N07144,1992,BOBBIE,14.6,128.1,1992-06-25 09:00:00
1992172N07144,1992,BOBBIE,14.9,127.7,1992-06-25 12:00:00
1992172N07144,1992,BOBBIE,15.3,127.3,1992-06-25 15:00:00
1992172N07144,1992,BOBBIE,15.8,126.9,1992-06-25 18:00:00
1992172N07144,1992,BOBBIE,16.2,126.5,1992-06-25 21:00:00
1992172N07144,1992,BOBBIE,16.7,126.2,1992-06-26 00:00:00
1992172N07144,1992,BOBBIE,17.1,125.9,1992-06-26 03:00:00
1992172N07144,1992,BOBBIE,17.5,125.5,1992-06-26 06:00:00
1992172N07144,1992,BOBBIE,17.8,125.2,1992-06-26 09:00:00
1992172N07144,1992,BOBBIE,18.2,125.0,1992-06-26 12:00:00
1992172N07144,1992,BOBBIE,18.6,124.7,1992-06-26 15:00:00
1992172N07144,1992,BOBBIE,19.1,124.4,1992-06-26 18:00:00
1992172N07144,1992,BOBBIE,19.6,124.3,1992-06-26 21:00:00
1992172N07144,1992,BOBBIE,20.1,124.3,1992-06-27 00:00:00
1992172N07144,1992,BOBBIE,20.6,124.1,1992-06-27 03:00:00
1992172N07144,1992,BOBBIE,21.1,124.0,1992-06-27 06:00:00
1992172N07144,1992,BOBBIE,21.5,123.8,1992-06-27 09:00:00
1992172N07144,1992,BOBBIE,21.9,123.8,1992-06-27 12:00:00
1992172N07144,1992,BOBBIE,22.3,123.8,1992-06-27 15:00:00
1992172N07144,1992,BOBBIE,22.7,123.9,1992-06-27 18:00:00
1992172N07144,1992,BOBBIE,23.2,124.1,1992-06-27 21:00:00
1992172N07144,1992,BOBBIE,23.7,124.2,1992-06-28 00:00:00
1992172N07144,1992,BOBBIE,24.0,124.4,1992-06-28 03:00:00
1992172N07144,1992,BOBBIE,24.3,124.7,1992-06-28 06:00:00
1992172N07144,1992,BOBBIE,24.6,125.2,1992-06-28 09:00:00
1992172N07144,1992,BOBBIE,24.8,125.7,1992-06-28 12:00:00
1992172N07144,1992,BOBBIE,25.1,126.1,1992-06-28 15:00:00
1992172N07144,1992,BOBBIE,25.4,126.6,1992-06-28 18:00:00
1992172N07144,1992,BOBBIE,25.7,127.2,1992-06-28 21:00:00
1992172N07144,1992,BOBBIE,25.9,127.8,1992-06-29 00:00:00
1992172N07144,1992,BOBBIE,26.2,128.4,1992-06-29 03:00:00
1992172N07144,1992,BOBBIE,26.5,129.0,1992-06-29 06:00:00
1992172N07144,1992,BOBBIE,26.7,129.7,1992-06-29 09:00:00
1992172N07144,1992,BOBBIE,27.1,130.5,1992-06-29 12:00:00
1992172N07144,1992,BOBBIE,27.5,131.1,1992-06-29 15:00:00
1992172N07144,1992,BOBBIE,27.9,131.7,1992-06-29 18:00:00
1992172N07144,1992,BOBBIE,28.3,132.4,1992-06-29 21:00:00
1992172N07144,1992,BOBBIE,28.9,133.3,1992-06-30 00:00:00
1992172N07144,1992,BOBBIE,29.7,134.3,1992-06-30 03:00:00
1992172N07144,1992,BOBBIE,30.7,135.4,1992-06-30 06:00:00
1992172N07144,1992,BOBBIE,31.8,136.6,1992-06-30 09:00:00
1992172N07144,1992,BOBBIE,33.0,137.9,1992-06-30 12:00:00
1992172N07144,1992,BOBBIE,34.3,139.4,1992-06-30 15:00:00
1992172N07144,1992,BOBBIE,35.7,141.0,1992-06-30 18:00:00
1992172N07144,1992,BOBBIE,36.9,142.6,1992-06-30 21:00:00
1992172N07144,1992,BOBBIE,38.0,144.5,1992-07-01 00:00:00
1992172N07144,1992,BOBBIE,39.1,146.0,1992-07-01 03:00:00
1992172N07144,1992,BOBBIE,40.0,148.0,1992-07-01 06:00:00
1992172N07144,1992,BOBBIE,40.6,149.6,1992-07-01 09:00:00
1992172N07144,1992,BOBBIE,41.0,151.0,1992-07-01 12:00:00
1992172N07144,1992,BOBBIE,41.1,152.4,1992-07-01 15:00:00
1992172N07144,1992,BOBBIE,41.0,154.0,1992-07-01 18:00:00
1992172N07144,1992,BOBBIE,41.0,155.9,1992-07-01 21:00:00
1992172N07144,1992,BOBBIE,41.0,158.0,1992-07-02 00:00:00
1992172N07144,1992,BOBBIE,40.9,160.4,1992-07-02 03:00:00
1992172N07144,1992,BOBBIE,41.0,163.0,1992-07-02 06:00:00
1992172N07144,1992,BOBBIE,41.4,165.6,1992-07-02 09:00:00
1992172N07144,1992,BOBBIE,42.0,168.0,1992-07-02 12:00:00
1992172N07144,1992,BOBBIE,42.5,170.1,1992-07-02 15:00:00
1992172N07144,1992,BOBBIE,43.0,172.0,1992-07-02 18:00:00
1992172N07144,1992,BOBBIE,44.0,174.1,1992-07-02 21:00:00
1992172N07144,1992,BOBBIE,45.0,176.0,1992-07-03 00:00:00
1992172N07144,1992,BOBBIE,45.4,177.6,1992-07-03 03:00:00
1992172N07144,1992,BOBBIE,46.0,179.0,1992-07-03 06:00:00
1992172N07144,1992,BOBBIE,47.3,180.4,1992-07-03 09:00:00
1992172N07144,1992,BOBBIE,49.0,182.0,1992-07-03 12:00:00
1992175N12269,1992,CELIA,11.5,-91.5,1992-06-22 12:00:00
1992175N12269,1992,CELIA,11.5,-92.2,1992-06-22 15:00:00
1992175N12269,1992,CELIA,11.4,-92.8,1992-06-22 18:00:00
1992175N12269,1992,CELIA,11.3,-93.3,1992-06-22 21:00:00
1992175N12269,1992,CELIA,11.2,-93.7,1992-06-23 00:00:00
1992175N12269,1992,CELIA,11.2,-94.1,1992-06-23 03:00:00
1992175N12269,1992,CELIA,11.3,-94.6,1992-06-23 06:00:00
1992175N12269,1992,CELIA,11.6,-95.2,1992-06-23 09:00:00
1992175N12269,1992,CELIA,12.0,-95.8,1992-06-23 12:00:00
1992175N12269,1992,CELIA,12.2,-96.5,1992-06-23 15:00:00
1992175N12269,1992,CELIA,12.3,-97.1,1992-06-23 18:00:00
1992175N12269,1992,CELIA,12.5,-97.7,1992-06-23 21:00:00
1992175N12269,1992,CELIA,12.7,-98.2,1992-06-24 00:00:00
1992175N12269,1992,CELIA,12.8,-98.8,1992-06-24 03:00:00
1992175N12269,1992,CELIA,12.9,-99.3,1992-06-24 06:00:00
1992175N12269,1992,CELIA,12.9,-99.8,1992-06-24 09:00:00
1992175N12269,1992,CELIA,13.0,-100.2,1992-06-24 12:00:00
1992175N12269,1992,CELIA,13.1,-100.6,1992-06-24 15:00:00
1992175N12269,1992,CELIA,13.2,-101.0,1992-06-24 18:00:00
1992175N12269,1992,CELIA,13.3,-101.4,1992-06-24 21:00:00
1992175N12269,1992,CELIA,13.4,-101.8,1992-06-25 00:00:00
1992175N12269,1992,CELIA,13.6,-102.2,1992-06-25 03:00:00
1992175N12269,1992,CELIA,13.7,-102.7,1992-06-25 06:00:00
1992175N12269,1992,CELIA,13.8,-103.2,1992-06-25 09:00:00
1992175N12269,1992,CELIA,13.8,-103.6,1992-06-25 12:00:00
1992175N12269,1992,CELIA,13.8,-104.0,1992-06-25 15:00:00
1992175N12269,1992,CELIA,13.9,-104.5,1992-06-25 18:00:00
1992175N12269,1992,CELIA,13.9,-105.0,1992-06-25 21:00:00
1992175N12269,1992,CELIA,14.0,-105.5,1992-06-26 00:00:00
1992175N12269,1992,CELIA,14.1,-106.0,1992-06-26 03:00:00
1992175N12269,1992,CELIA,14.2,-106.5,1992-06-26 06:00:00
1992175N12269,1992,CELIA,14.3,-106.9,1992-06-26 09:00:00
1992175N12269,1992,CELIA,14.3,-107.4,1992-06-26 12:00:00
1992175N12269,1992,CELIA,14.3,-107.9,1992-06-26 15:00:00
1992175N12269,1992,CELIA,14.4,-108.5,1992-06-26 18:00:00
1992175N12269,1992,CELIA,14.4,-109.1,1992-06-26 21:00:00
1992175N12269,1992,CELIA,14.5,-109.6,1992-06-27 00:00:00
1992175N12269,1992,CELIA,14.6,-110.2,1992-06-27 03:00:00
1992175N12269,1992,CELIA,14.7,-110.7,1992-06-27 06:00:00
1992175N12269,1992,CELIA,14.8,-111.2,1992-06-27 09:00:00
1992175N12269,1992,CELIA,14.9,-111.7,1992-06-27 12:00:00
1992175N12269,1992,CELIA,15.0,-112.2,1992-06-27 15:00:00
1992175N12269,1992,CELIA,15.2,-112.7,1992-06-27 18:00:00
1992175N12269,1992,CELIA,15.3,-113.2,1992-06-27 21:00:00
1992175N12269,1992,CELIA,15.5,-113.6,1992-06-28 00:00:00
1992175N12269,1992,CELIA,15.6,-114.0,1992-06-28 03:00:00
1992175N12269,1992,CELIA,15.8,-114.5,1992-06-28 06:00:00
1992175N12269,1992,CELIA,15.9,-115.0,1992-06-28 09:00:00
1992175N12269,1992,CELIA,16.1,-115.5,1992-06-28 12:00:00
1992175N12269,1992,CELIA,16.3,-115.9,1992-06-28 15:00:00
1992175N12269,1992,CELIA,16.5,-116.4,1992-06-28 18:00:00
1992175N12269,1992,CELIA,16.8,-116.9,1992-06-28 21:00:00
1992175N12269,1992,CELIA,17.0,-117.5,1992-06-29 00:00:00
1992175N12269,1992,CELIA,17.2,-118.0,1992-06-29 03:00:00
1992175N12269,1992,CELIA,17.3,-118.5,1992-06-29 06:00:00
1992175N12269,1992,CELIA,17.4,-119.0,1992-06-29 09:00:00
1992175N12269,1992,CELIA,17.4,-119.5,1992-06-29 12:00:00
1992175N12269,1992,CELIA,17.4,-120.0,1992-06-29 15:00:00
1992175N12269,1992,CELIA,17.4,-120.4,1992-06-29 18:00:00
1992175N12269,1992,CELIA,17.3,-120.8,1992-06-29 21:00:00
1992175N12269,1992,CELIA,17.3,-121.2,1992-06-30 00:00:00
1992175N12269,1992,CELIA,17.4,-121.7,1992-06-30 03:00:00
1992175N12269,1992,CELIA,17.5,-122.2,1992-06-30 06:00:00
1992175N12269,1992,CELIA,17.6,-122.7,1992-06-30 09:00:00
1992175N12269,1992,CELIA,17.6,-123.1,1992-06-30 12:00:00
1992175N12269,1992,CELIA,17.5,-123.5,1992-06-30 15:00:00
1992175N12269,1992,CELIA,17.3,-123.8,1992-06-30 18:00:00
1992175N12269,1992,CELIA,17.3,-124.2,1992-06-30 21:00:00
1992175N12269,1992,CELIA,17.3,-124.7,1992-07-01 00:00:00
1992175N12269,1992,CELIA,17.3,-125.1,1992-07-01 03:00:00
1992175N12269,1992,CELIA,17.3,-125.4,1992-07-01 06:00:00
1992175N12269,1992,CELIA,17.3,-125.7,1992-07-01 09:00:00
1992175N12269,1992,CELIA,17.4,-126.1,1992-07-01 12:00:00
1992175N12269,1992,CELIA,17.4,-126.5,1992-07-01 15:00:00
1992175N12269,1992,CELIA,17.4,-126.9,1992-07-01 18:00:00
1992175N12269,1992,CELIA,17.4,-127.3,1992-07-01 21:00:00
1992175N12269,1992,CELIA,17.3,-127.6,1992-07-02 00:00:00
1992175N12269,1992,CELIA,17.2,-127.9,1992-07-02 03:00:00
1992175N12269,1992,CELIA,17.2,-128.2,1992-07-02 06:00:00
1992175N12269,1992,CELIA,17.2,-128.5,1992-07-02 09:00:00
1992175N12269,1992,CELIA,17.2,-128.8,1992-07-02 12:00:00
1992175N12269,1992,CELIA,17.3,-129.1,1992-07-02 15:00:00
1992175N12269,1992,CELIA,17.5,-129.4,1992-07-02 18:00:00
1992175N12269,1992,CELIA,17.6,-129.7,1992-07-02 21:00:00
1992175N12269,1992,CELIA,17.6,-130.0,1992-07-03 00:00:00
1992175N12269,1992,CELIA,17.7,-130.3,1992-07-03 03:00:00
1992175N12269,1992,CELIA,17.8,-130.5,1992-07-03 06:00:00
1992175N12269,1992,CELIA,17.9,-130.7,1992-07-03 09:00:00
1992175N12269,1992,CELIA,18.1,-130.9,1992-07-03 12:00:00
1992175N12269,1992,CELIA,18.3,-131.0,1992-07-03 15:00:00
1992175N12269,1992,CELIA,18.6,-131.2,1992-07-03 18:00:00
1992175N12269,1992,CELIA,18.9,-131.4,1992-07-03 21:00:00
1992175N12269,1992,CELIA,19.2,-131.7,1992-07-04 00:00:00
1992175N12269,1992,CELIA,19.5,-132.0,1992-07-04 03:00:00
1992175N12269,1992,CELIA,19.7,-132.3,1992-07-04 06:00:00
1992175N12269,1992,CELIA,19.9,-132.6,1992-07-04 09:00:00
1992175N12269,1992,CELIA,20.1,-132.9,1992-07-04 12:00:00
1992175N12269,1992,CELIA,20.2,-133.2,1992-07-04 15:00:00
1992175N12269,1992,CELIA,20.3,-133.6,1992-07-04 18:00:00
1992175N16249,1992,BLAS,15.9,-111.0,1992-06-22 12:00:00
1992175N16249,1992,BLAS,16.0,-111.4,1992-06-22 15:00:00
1992175N16249,1992,BLAS,16.2,-111.8,1992-06-22 18:00:00
1992175N16249,1992,BLAS,16.4,-112.3,1992-06-22 21:00:00
1992175N16249,1992,BLAS,16.5,-112.8,1992-06-23 00:00:00
1992175N16249,1992,BLAS,16.6,-113.3,1992-06-23 03:00:00
1992175N16249,1992,BLAS,16.6,-113.8,1992-06-23 06:00:00
1992175N16249,1992,BLAS,16.5,-114.3,1992-06-23 09:00:00
1992175N16249,1992,BLAS,16.4,-114.7,1992-06-23 12:00:00
1992175N16249,1992,BLAS,16.3,-115.2,1992-06-23 15:00:00
1992175N16249,1992,BLAS,16.1,-115.7,1992-06-23 18:00:00
1992185N13265,1992,DARBY,12.5,-95.0,1992-07-02 12:00:00
1992185N13265,1992,DARBY,12.4,-95.5,1992-07-02 15:00:00
1992185N13265,1992,DARBY,12.3,-95.9,1992-07-02 18:00:00
1992185N13265,1992,DARBY,12.2,-96.3,1992-07-02 21:00:00
1992185N13265,1992,DARBY,12.2,-96.8,1992-07-03 00:00:00
1992185N13265,1992,DARBY,12.2,-97.3,1992-07-03 03:00:00
1992185N13265,1992,DARBY,12.1,-97.7,1992-07-03 06:00:00
1992185N13265,1992,DARBY,12.0,-98.1,1992-07-03 09:00:00
1992185N13265,1992,DARBY,11.8,-98.5,1992-07-03 12:00:00
1992185N13265,1992,DARBY,11.6,-98.9,1992-07-03 15:00:00
1992185N13265,1992,DARBY,11.5,-99.3,1992-07-03 18:00:00
1992185N13265,1992,DARBY,11.3,-99.7,1992-07-03 21:00:00
1992185N13265,1992,DARBY,11.3,-100.1,1992-07-04 00:00:00
1992185N13265,1992,DARBY,11.5,-100.5,1992-07-04 03:00:00
1992185N13265,1992,DARBY,11.8,-101.0,1992-07-04 06:00:00
